stn,wban,year,month,day,temp,temp_count,dewp,dewp_count,slp,slp_count,stp,stp_count,visib,visib_count,wdsp,wdsp_count,mxspd,GUST,maxtemp,mintemp,prcp,sndp,frshtt
1001099999,99999,2013,7,13,40.1,24,37.9,24,999.2,24,998,24,7.4,6,12.2,24,31.1,999.9,42.6,38.7,0.36,999.9,10000
1001099999,99999,2013,7,14,40.9,24,39,24,998.3,24,997.2,24,15,6,11.7,23,23.3,999.9,45.5,39,0.01,999.9,10000
1001099999,99999,2013,7,15,43.6,24,39.9,24,1006.8,24,5.6,24,6.3,6,12.8,24,23.3,999.9,50.5,39.2,0,999.9,100000
1001099999,99999,2013,7,16,39.8,24,37.6,24,1013,24,11.8,24,4.6,5,4,24,7.8,999.9,41.4,36.7,0,999.9,100000
1001099999,99999,2013,7,17,43,24,38.7,24,1008.2,24,7,24,18.1,6,11.1,24,15.5,999.9,46.6,36.7,0,999.9,0
1001099999,99999,2013,7,18,40.6,24,37.3,24,1014.9,24,13.7,24,16.4,6,17.1,24,29.1,999.9,43.7,37.6,0,999.9,100000
1001099999,99999,2013,7,19,39.3,24,37.5,24,1016.4,24,15.2,24,5.5,6,4.5,24,7.8,999.9,42.1,37.2,0,999.9,10000
1001099999,99999,2013,7,20,42,24,38.8,24,1015.2,24,14,24,16.6,6,9.1,24,21.4,999.9,46,40.6,0,999.9,100000
1001099999,99999,2013,7,21,42.2,24,39.7,24,1019.4,23,18.2,23,7.5,6,6.1,24,11.7,999.9,47.8,39.2,0.24,999.9,100000
1001099999,99999,2013,7,22,45.5,24,42.8,24,1016,24,14.8,24,6.5,6,7.6,24,25.3,999.9,54.3,42.3,0,999.9,100000
1001099999,99999,2013,7,23,44.1,24,42.4,24,1019.5,24,18.3,24,4.1,6,4.7,22,9.7,999.9,46.4,42.6,0,999.9,110000
1001099999,99999,2013,7,24,40.4,24,39.1,24,1021.5,23,20.3,23,1.3,6,3.7,24,5.8,999.9,43.2,38.1,0,999.9,100000
1001099999,99999,2013,7,25,39.6,24,38.3,24,1021.5,24,20.3,24,2.1,6,6.4,24,9.7,999.9,43.2,34.9,0,999.9,100000
1001099999,99999,2013,7,26,40.8,24,39.9,24,1014.8,22,13.6,22,0.5,6,4.7,24,7.8,999.9,42.8,38.3,0,999.9,100000
1001099999,99999,2013,7,27,41.7,24,40.5,24,1007.8,24,6.6,24,1.2,6,8.3,24,13.6,999.9,43.5,39.9,0,999.9,110000
1001099999,99999,2013,7,28,41.8,24,40.7,24,1009.8,23,8.6,23,1,6,7.3,24,9.7,999.9,43,40.8,0,999.9,110000
1001099999,99999,2013,7,29,45.9,24,43.4,24,1010.1,24,9,24,16.8,6,5.3,23,9.7,999.9,48.6,40.6,0,999.9,10000
1001099999,99999,2013,7,30,45.1,24,42.3,24,1004.2,24,3.1,24,14,6,14.2,24,29.1,999.9,47.3,43.3,0,999.9,110000
1001099999,99999,2013,7,31,42.9,24,41.5,24,1003.6,24,2.5,24,4.4,6,28.1,24,35,999.9,43.9,41.9,0.15,999.9,110000
1001099999,99999,2013,8,1,41.2,24,39.6,24,1009.6,24,8.4,24,2.5,6,23.8,24,35,999.9,43,37.2,0,999.9,110000
1001099999,99999,2013,8,2,39.5,24,38,24,1016.2,23,15,23,2.8,6,3.6,24,5.8,999.9,42.3,35.8,0,999.9,110000
1001099999,99999,2013,8,3,40.9,10,39,10,1016.1,10,14.9,10,999.9,0,4.9,10,9.7,999.9,41.7,40.3,0.01,999.9,10000
1001099999,99999,2013,8,15,43,24,42.4,24,998.2,22,997.1,22,0.3,6,5.1,24,7.8,999.9,44.2,41.2,0,999.9,0
1001099999,99999,2013,8,16,44.2,24,43.6,24,998.1,23,997,23,1.4,6,5.4,24,9.7,999.9,45.7,42.3,0.02,999.9,100000
1001099999,99999,2013,8,17,43.4,24,42.8,24,991.1,22,990,22,0.1,6,7.8,24,15.5,999.9,44.8,42.6,0,999.9,0
1001099999,99999,2013,8,18,45.8,24,45.2,24,988.8,23,987.7,23,4.1,6,6.9,24,17.5,999.9,49.3,42.6,0.12,999.9,110000
1001099999,99999,2013,8,19,46.4,24,45.5,24,985.3,24,984.2,24,5.2,6,7.1,24,15.5,999.9,48.6,44.2,0.08,999.9,110000
1001099999,99999,2013,8,20,42.3,24,41,24,992.6,24,991.5,24,6.2,6,9.6,24,23.3,999.9,45.7,41.5,0.37,999.9,110000
1001099999,99999,2013,8,21,41.3,24,38.4,24,1007.7,23,6.5,23,6.8,6,12.9,24,27.2,999.9,47.1,39.4,0,999.9,100000
1001099999,99999,2013,8,22,43.9,23,42.6,23,1010.6,23,9.4,23,8,5,9,23,11.7,999.9,45.3,39,0.09,999.9,110000
1001099999,99999,2013,8,23,43.5,24,42.8,24,1011.4,23,10.2,23,0.6,5,8.3,24,17.5,999.9,45.5,41.5,0.03,999.9,10000
1001099999,99999,2013,8,24,45,24,44.5,24,1008.5,23,7.3,23,0.2,6,8.7,24,15.5,999.9,46,43.5,0,999.9,10000
1001099999,99999,2013,8,25,44.1,24,43.4,24,999.3,24,998.2,24,1.3,6,15.2,24,19.4,999.9,44.8,42.6,0.25,999.9,10000
1001099999,99999,2013,8,26,41.2,24,39.7,24,993.6,24,992.5,24,4.8,6,9.2,24,17.5,999.9,42.3,40.1,0.04,999.9,110000
1001099999,99999,2013,8,27,41.6,24,39.5,24,997.5,23,996.4,23,9.9,6,7.7,24,13.6,999.9,44.1,39.9,0.02,999.9,110000
1001099999,99999,2013,8,28,40.5,24,37.2,24,1000.7,24,999.5,24,8,6,17.6,24,27.2,999.9,43.5,38.3,0.02,999.9,110000
1001099999,99999,2013,8,29,39.7,23,37.4,23,1005.5,23,4.3,23,7.4,6,8.9,23,23.3,999.9,41.7,37.4,0.03,999.9,110000
1001099999,99999,2013,8,30,43.8,24,43.2,24,997.8,22,996.7,22,0.9,6,12.5,24,19.4,999.9,46.2,42.3,0,999.9,10000
1001099999,99999,2013,8,31,44.5,24,43.7,24,995.3,23,994.2,23,1.5,6,9.1,24,17.5,999.9,46.2,43.2,0.2,999.9,10000
1001099999,99999,2013,9,1,45.3,24,43.1,24,1005.9,24,4.8,24,9.1,6,10.4,24,13.6,999.9,48,43.5,0,999.9,100000
1001099999,99999,2013,9,2,43.9,24,42.6,24,997.7,24,996.6,24,2.9,6,9.6,24,13.6,999.9,45.1,42.3,0.01,999.9,110000
1001099999,99999,2013,9,3,41.3,24,38.6,24,992.2,24,991,24,10.8,6,11.3,24,23.3,999.9,44.4,38.5,0.29,999.9,10000
1001099999,99999,2013,9,4,40,24,35.9,24,1006.3,24,5.1,24,11.9,6,12.6,24,25.3,999.9,42.6,37.8,0.18,999.9,10000
1001099999,99999,2013,9,5,39.1,24,35.3,24,1011,24,9.8,24,18.1,6,5.6,24,13.6,999.9,43.5,35.8,0,999.9,0
1001099999,99999,2013,9,6,40,24,36.9,24,1005.1,24,3.9,24,10.6,6,13.5,24,19.4,999.9,42.3,34.7,0,999.9,10000
1001099999,99999,2013,9,7,41.9,24,39.5,24,1008,24,6.8,24,5.2,6,14.6,24,21.4,999.9,46.9,38.1,0.01,999.9,110000
1001099999,99999,2013,9,8,42.6,24,40.8,24,1008.1,24,6.9,24,4.5,6,14.3,24,19.4,999.9,44.4,40.6,0.01,999.9,110000
1001099999,99999,2013,9,9,42.3,24,41.7,24,1010.2,22,9,22,0.4,6,5.9,23,9.7,999.9,43.2,41.5,0,999.9,10000
1001099999,99999,2013,9,10,39.3,24,38.1,24,1011.5,23,10.3,23,1.7,6,9.4,24,19.4,999.9,42.3,37.9,0.43,999.9,110000
1001099999,99999,2013,9,11,40.4,24,38.6,24,1004.7,24,3.5,24,7,6,12.2,24,19.4,999.9,45,37,0.04,999.9,10000
1001099999,99999,2013,9,12,42.6,24,41.1,24,991.2,24,990.1,24,4.4,6,14.5,24,19.4,999.9,43.5,41,0.12,999.9,110000
1001099999,99999,2013,9,13,38.8,22,35,22,987,22,985.9,22,5.7,5,16.3,22,25.3,999.9,42.1,36.9,0.54,999.9,11000
1001099999,99999,2013,9,14,39.2,24,35.3,24,998.4,24,997.3,24,16.6,6,7.9,24,13.6,999.9,41.9,35.6,0.02,999.9,100000
1001099999,99999,2013,9,15,41.3,24,37.1,24,994.5,24,993.4,24,13,6,11.3,24,23.3,999.9,44.1,35.6,0,999.9,10000
1001099999,99999,2013,9,16,43.2,24,41.2,24,992.1,24,991,24,8.1,6,19.1,24,33,999.9,45.7,41.5,0.01,999.9,10000
1001099999,99999,2013,9,17,47.4,24,45,24,997.1,24,996,24,4.9,6,3.5,24,5.8,999.9,52.3,42.4,0,999.9,110000
1001099999,99999,2013,9,18,45.4,24,43.7,24,1001.3,23,0.2,23,2.1,6,6,24,17.5,999.9,49.3,43.3,0.12,999.9,110000
1001099999,99999,2013,9,19,43.6,24,42.1,24,1002.7,24,1.6,24,5.6,6,6.4,24,13.6,999.9,46,42.1,0.38,999.9,110000
1001099999,99999,2013,9,20,42.8,24,41.7,24,1003.8,23,2.7,23,4.1,6,2.2,22,3.9,999.9,44.8,41.4,0,999.9,10000
1001099999,99999,2013,9,21,43.7,24,41.6,24,998.8,24,997.7,24,5.4,6,11.6,24,19.4,999.9,45.9,41.7,0.01,999.9,110000
1001099999,99999,2013,9,22,42.4,24,39.8,24,1008.8,24,7.6,24,2.2,6,11.8,24,27.2,999.9,46.6,39,0.18,999.9,100000
1001099999,99999,2013,9,23,40.6,24,39.5,24,1021,24,19.8,24,0.8,6,14.9,23,25.3,999.9,42.1,39.9,0,999.9,110000
1001099999,99999,2013,9,24,41.3,24,40.3,24,1025.3,24,24.1,24,4.3,6,3.6,22,7.8,999.9,42.8,40.3,0,999.9,110000
1001099999,99999,2013,9,25,40.5,24,39.2,24,1021.1,24,19.9,24,6.9,6,9,24,13.6,999.9,40.8,40.1,0.07,999.9,110000
1001099999,99999,2013,9,26,41.3,24,40.2,24,1013.8,24,12.6,24,3.5,6,11.1,24,15.5,999.9,42.4,39.7,0.05,999.9,110000
1001099999,99999,2013,9,27,40.3,24,39.6,24,1004.7,24,3.5,24,2.1,6,10.3,24,17.5,999.9,43.2,38.1,0.34,999.9,110000
1001099999,99999,2013,9,28,35.7,19,30.1,19,1007.5,19,6.3,19,14,4,10.2,19,13.6,999.9,37.6,34.5,0,999.9,0
1001099999,99999,2013,9,29,38.5,24,31.9,24,1016.2,24,15,24,14,6,15.3,24,19.4,999.9,40.1,34.2,0,999.9,0
1001099999,99999,2013,9,30,38.4,24,34.5,24,1010,24,8.8,24,9.8,6,14.3,24,23.3,999.9,41.5,33.8,0,999.9,110000
1001099999,99999,2013,10,1,35.7,23,30.3,23,1005.7,23,4.5,23,24.3,6,8,23,13.6,999.9,38.8,30.7,0.01,999.9,0
1001099999,99999,2013,10,2,37.3,24,34.2,24,1001.9,24,0.7,24,11.2,6,6.4,24,15.5,999.9,39.4,35.4,0,999.9,110000
1001099999,99999,2013,10,3,38.3,24,35.1,24,1002.9,24,1.7,24,11.4,6,12.6,24,19.4,999.9,41.2,35.1,0,999.9,100000
1001099999,99999,2013,10,4,43.7,24,36,24,994,24,992.9,24,13.5,6,14.4,24,27.2,999.9,45.9,38.8,0,999.9,110000
1001099999,99999,2013,10,5,40.1,24,38.7,24,982.4,23,981.3,23,3,6,7.2,24,19.4,999.9,44.6,37.6,0.22,999.9,110000
1001099999,99999,2013,10,6,37,24,35.6,24,983.3,24,982.2,24,1.5,6,9.1,24,19.4,999.9,38.3,36,0,999.9,10000
1001099999,99999,2013,10,7,34.7,24,31.8,24,996.4,24,995.2,24,4.1,6,18.2,24,27.2,999.9,37,32.4,0.18,999.9,11000
1001099999,99999,2013,10,8,34.6,24,32.2,24,1003.7,24,2.5,24,6,6,14.8,24,25.3,999.9,35.8,32,0.01,999.9,10000
1001099999,99999,2013,10,9,32.8,24,28.7,24,1012.3,24,11.1,24,8.8,6,15.1,24,25.3,999.9,35.6,29.1,0.15,999.9,11000
1001099999,99999,2013,10,10,33.9,24,29.3,24,1007.2,24,6,24,12.4,6,9.8,23,17.5,999.9,35.6,29.1,0.09,999.9,11000
1001099999,99999,2013,10,11,35.3,24,33.2,24,1015.1,23,13.9,23,6.6,6,2.4,22,3.9,999.9,38.5,33.1,0.02,999.9,11000
1001099999,99999,2013,10,12,37.1,24,34.9,24,1025.7,24,24.5,24,7.5,6,8.6,24,15.5,999.9,41.2,35.1,0.12,999.9,10000
1001099999,99999,2013,10,13,36.8,24,35.5,24,1023.6,24,22.4,24,4.3,6,12.6,24,35,999.9,43.3,31.8,0,999.9,100000
1001099999,99999,2013,10,14,28.5,24,21.1,24,1027.3,24,26.1,24,15.5,6,15.5,24,23.3,999.9,31.3,27,0.01,999.9,1000
1001099999,99999,2013,10,15,29.4,24,21.9,24,1025.8,24,24.6,24,19.9,6,6.8,24,9.7,999.9,30.6,27,0,999.9,1000
1001099999,99999,2013,10,16,29,24,21.1,24,1022.7,24,21.5,24,17.8,6,7,24,15.5,999.9,30,27.5,0,999.9,1000
1001099999,99999,2013,10,17,29.3,24,22.9,24,1020.1,24,18.9,24,15,6,8.1,24,13.6,999.9,29.8,28,0,999.9,1000
1001099999,99999,2013,10,18,26.3,24,16.5,24,1022.9,24,21.7,24,14,6,13.1,24,17.5,999.9,28.8,25,0,999.9,1000
1001099999,99999,2013,10,19,27.1,24,20.1,24,1023.4,24,22.2,24,20,6,4.2,24,9.7,999.9,29.5,25.2,0,999.9,1000
1001099999,99999,2013,10,20,31.3,24,29.7,24,1020.8,24,19.6,24,2.7,6,4.7,24,9.7,999.9,32.9,28,0.2,1.2,1000
1001099999,99999,2013,10,21,31,24,28.2,24,1015.3,24,14.1,24,12.3,6,3.4,23,13.6,999.9,32.7,29.7,0.17,999.9,0
1001099999,99999,2013,10,22,34.3,24,29.5,24,1004.7,24,3.5,24,11.4,6,14.3,24,27.2,999.9,37.4,30,0,999.9,110000
1001099999,99999,2013,10,23,34.2,24,28.4,24,1001.9,24,0.7,24,20,6,18.5,24,27.2,999.9,37.6,29.7,0.01,999.9,11000
1001099999,99999,2013,10,24,30.5,24,22.5,24,1007.1,24,5.9,24,18.6,6,12.9,24,21.4,999.9,32.2,28.9,0,999.9,0
1001099999,99999,2013,10,25,31.1,23,23.7,23,1006.2,23,5,23,16.8,5,8.4,23,21.4,999.9,33.4,29.7,0,999.9,11000
1001099999,99999,2013,10,26,35.9,24,32.5,24,995.2,24,994,24,5.7,6,17.9,24,21.4,999.9,37.9,31.1,0,999.9,110000
1001099999,99999,2013,10,27,36.6,24,28.9,24,992.9,24,991.7,24,22.8,6,20.3,24,27.2,999.9,38.1,33.6,0.04,999.9,0
1001099999,99999,2013,10,28,28.7,24,22.8,24,998.5,24,997.3,24,17.3,6,24.1,24,29.1,999.9,34.3,21.9,0,999.9,1000
1001099999,99999,2013,10,29,25.6,24,19.6,24,1004.2,24,3,24,10.8,6,18.9,24,23.3,999.9,27.3,21.4,0.01,999.9,1000
1001099999,99999,2013,10,30,29.6,24,24.1,24,1005.8,24,4.6,24,12.4,6,8.3,24,17.5,999.9,31.8,27,0.02,999.9,1000
1001099999,99999,2013,10,31,33.8,24,27.3,24,1000.3,24,999.1,24,18.8,6,12.1,24,23.3,999.9,36.9,26.8,0,999.9,0
1001099999,99999,2013,11,1,30.8,24,21.5,24,997.3,24,996.1,24,15.5,6,24.1,24,35,999.9,34.7,26.1,0,999.9,0
1001099999,99999,2013,11,2,24.5,24,19.3,24,1000.6,24,999.4,24,14.5,6,23.9,24,31.1,999.9,26.1,23.7,0,999.9,1000
1001099999,99999,2013,11,3,23.2,23,15.7,23,1002.5,23,1.3,23,10.9,6,11,23,17.5,999.9,24.1,21.9,0,999.9,1000
1001099999,99999,2013,11,4,22.4,24,14.4,24,997.9,23,996.7,23,13.5,6,6.2,24,13.6,999.9,26.1,20.1,0.01,999.9,1000
1001099999,99999,2013,11,5,22.3,24,15.1,24,996.7,24,995.5,24,9.5,6,12.5,24,15.5,999.9,24.6,20.5,0.03,999.9,1000
1001099999,99999,2013,11,6,22.1,24,17.4,24,996.7,24,995.5,24,8.2,6,16.8,24,23.3,999.9,24.8,19.8,0.03,999.9,1000
1001099999,99999,2013,11,7,20,24,10.9,24,999.7,24,998.5,24,10.4,6,17.6,24,21.4,999.9,21.2,18.9,0,999.9,1000
1001099999,99999,2013,11,8,22.6,24,13.2,24,999.7,24,998.5,24,19.7,6,11.9,24,17.5,999.9,24.1,20.3,0.01,999.9,1000
1001099999,99999,2013,11,9,22.7,24,14.1,24,997.5,24,996.3,24,23.3,6,17.5,24,25.3,999.9,24.1,19.8,0,999.9,1000
1001099999,99999,2013,11,10,19.5,24,9.8,24,1005,24,3.8,24,12.9,6,9.2,24,23.3,999.9,23,16.9,0.02,999.9,10000
1001099999,99999,2013,11,11,29.4,24,27.8,24,989.3,23,988.1,23,3.5,6,28.8,24,38.9,999.9,32.5,16.2,0.01,999.9,1000
1001099999,99999,2013,11,12,25.8,24,20.6,24,992.1,23,990.9,23,3.9,6,29.6,24,38.9,999.9,31.1,21,0,999.9,1000
1001099999,99999,2013,11,13,23.3,24,16,24,1008.9,24,7.7,24,14.1,6,10.3,24,21.4,999.9,30.6,20.5,0.01,999.9,1000
1001099999,99999,2013,11,14,31.2,24,28.6,24,996.8,24,995.6,24,4.2,6,17.2,24,27.2,999.9,34.7,25.3,0.05,999.9,11000
1001099999,99999,2013,11,15,25.9,24,23.9,24,978.6,24,977.4,24,2.8,6,14.6,24,23.3,999.9,30.7,21,0.15,999.9,1000
1001099999,99999,2013,11,16,17.4,24,9.6,24,994,24,992.8,24,13.6,6,10.4,24,13.6,999.9,19.8,14.5,0.08,999.9,1000
1001099999,99999,2013,11,17,15.6,24,6,24,999.4,24,998.1,24,13.6,6,6.5,24,9.7,999.9,17.1,14.2,0.04,999.9,1000
1001099999,99999,2013,11,18,18,24,8.5,24,996.2,24,995,24,14.2,6,8.7,24,13.6,999.9,19.6,14.5,0.02,999.9,1000
1001099999,99999,2013,11,19,16.9,24,8,24,997.1,24,995.9,24,12.8,6,11.5,24,17.5,999.9,17.8,15.3,0.06,999.9,1000
1001099999,99999,2013,11,20,21.4,24,15.4,24,1010.5,24,9.3,24,15.4,6,13.4,24,23.3,999.9,26.6,14.2,0.02,999.9,1000
1001099999,99999,2013,11,21,31.2,24,28.6,24,993.2,24,992,24,9.1,6,13.2,24,23.3,999.9,34.3,24.1,0.13,999.9,11000
1001099999,99999,2013,11,22,16,24,10.1,24,1001.8,24,0.6,24,2,6,19.3,24,35,999.9,22.6,12.7,0.04,999.9,1000
1001099999,99999,2013,11,23,15.7,24,10.6,24,1009.7,23,8.5,23,0.9,6,23.6,24,35,999.9,19.6,12,0.05,999.9,1000
1001099999,99999,2013,11,24,21,21,12.6,21,1024.8,21,23.6,21,13,6,13.1,21,29.1,999.9,23.4,17.6,0.21,999.9,1000
1001099999,99999,2013,11,25,28.6,24,25.5,24,1012.3,24,11.1,24,12.1,6,8.1,23,21.4,999.9,32.7,19.6,0.03,999.9,10000
1001099999,99999,2013,11,26,28.6,23,26.5,23,989,23,987.8,23,1.9,5,16.4,23,31.1,999.9,34.5,25.2,0.59,999.9,10000
1001099999,99999,2013,11,27,29.2,24,27.1,24,985.8,24,984.6,24,1.6,6,17.7,24,29.1,999.9,32.7,25.2,0.13,999.9,1000
1001099999,99999,2013,11,28,25.5,24,21.5,24,1015.2,24,14,24,7,6,8.2,24,23.3,999.9,29.3,21.7,0.1,999.9,11000
1001099999,99999,2013,11,29,18.5,24,11.7,24,1011.7,24,10.5,24,12.2,6,12.7,24,25.3,999.9,24.3,14.4,0,999.9,1000
1001099999,99999,2013,11,30,21,24,19.8,24,996.7,20,995.5,20,2.7,6,27.6,24,44.7,999.9,26.2,17.1,0,999.9,0
1001099999,99999,2013,12,1,16.1,24,11.1,24,1014.2,24,13,24,9,6,13.9,24,25.3,999.9,24.4,12,0.33,999.9,1000
1001099999,99999,2013,12,2,25.2,24,21.8,24,990.8,24,989.6,24,2.8,6,16.3,24,27.2,999.9,32,19.6,0,999.9,1000
1001099999,99999,2013,12,3,19.3,23,12.4,23,993.4,23,992.2,23,10.6,6,8,22,17.5,999.9,21.9,15.4,0.02,999.9,1000
1001099999,99999,2013,12,4,18.4,24,15,24,992.4,24,991.2,24,1.6,6,29.6,24,42.7,999.9,21.2,15.6,0.02,999.9,0
1001099999,99999,2013,12,5,12.6,24,9.4,24,1005.9,23,4.7,23,1,6,29.3,24,40.8,999.9,19.6,8.8,0,999.9,0
1001099999,99999,2013,12,6,17.6,24,13.5,24,1013.1,22,11.9,22,1,6,28.3,24,40.8,999.9,20.8,12.6,0.03,999.9,0
1001099999,99999,2013,12,7,18.3,24,9.8,24,1017.3,24,16.1,24,15.9,6,12.4,24,27.2,999.9,20.5,16.3,0,999.9,0
1001099999,99999,2013,12,8,26,24,20,24,1009.7,24,8.5,24,18.6,6,13.8,24,19.4,999.9,31.6,16,0,999.9,0
1001099999,99999,2013,12,9,33.1,24,30.8,24,993.4,24,992.2,24,5.4,6,12.6,24,21.4,999.9,34.2,28.9,0,999.9,11000
1001099999,99999,2013,12,10,30.1,24,28.7,24,989.5,24,988.3,24,3.4,6,7.3,23,9.7,999.9,32.7,27.7,0.04,999.9,11000
1001099999,99999,2013,12,11,25.4,23,22.8,23,995.3,23,994.1,23,4.1,6,12.2,23,21.4,999.9,28,23,0.02,999.9,11000
1001099999,99999,2013,12,12,26.2,24,19.2,24,1012.1,24,10.9,24,17.1,6,12.9,24,21.4,999.9,29.8,21.2,0.01,999.9,0
1001099999,99999,2013,12,13,29.5,24,23.4,24,1015.9,24,14.7,24,13.5,6,11.2,24,15.5,999.9,34.7,20.3,0,999.9,0
1001099999,99999,2013,12,14,33.9,24,31.9,24,986.2,22,985,22,2.1,6,15.7,24,25.3,999.9,35.2,32.9,0,999.9,1000
1001099999,99999,2013,12,15,32.7,24,30.8,24,965,24,963.9,24,2.6,6,14,24,36.9,999.9,37,28.9,0.25,999.9,111000
1001099999,99999,2013,12,16,27.3,24,23,24,968.9,24,967.8,24,9.8,6,13.8,24,25.3,999.9,29.5,25.7,0.12,999.9,0
1001099999,99999,2013,12,17,27.3,24,23.6,24,982.6,24,981.4,24,11.9,6,6.6,24,11.7,999.9,31.8,23.7,0,999.9,0
1001099999,99999,2013,12,18,34.8,24,33.1,24,973.7,24,972.6,24,4,6,19.5,24,33,999.9,36.5,29.1,0.02,999.9,11000
1001099999,99999,2013,12,19,35.3,24,33.7,24,979.9,24,978.8,24,2.3,6,13.1,24,21.4,999.9,37.2,32.7,0.24,999.9,110000
1001099999,99999,2013,12,20,35.5,24,33.9,24,985,24,983.9,24,2.8,6,11,24,15.5,999.9,36.9,34,0.19,999.9,100000
1001099999,99999,2013,12,21,35.4,24,31.4,24,982.2,24,981.1,24,10.5,6,15.3,24,25.3,999.9,37.2,31.8,0.01,999.9,110000
1001099999,99999,2013,12,22,36.8,24,33.4,24,979.7,24,978.6,24,5.5,6,22.7,24,29.1,999.9,38.1,35.2,0.07,999.9,10000
1001099999,99999,2013,12,23,31.4,24,26.1,24,984,24,982.8,24,10.4,6,25,24,36.9,999.9,35.2,28,0.06,999.9,1000
1001099999,99999,2013,12,24,31,24,27,24,979.1,24,978,24,15.5,6,18.3,24,27.2,999.9,35.4,28,0,999.9,0
1001099999,99999,2013,12,25,33.1,24,30.3,24,977.8,23,976.7,23,4.7,6,27.1,24,38.9,999.9,37.6,31.5,0,999.9,1000
1001099999,99999,2013,12,26,33.3,24,31.3,24,976.4,24,975.3,24,1.7,6,23.1,24,42.7,999.9,37.2,29.7,0.02,999.9,101000
1001099999,99999,2013,12,27,32,24,27.7,24,988.3,24,987.2,24,6,6,22.1,24,31.1,999.9,35.1,30.6,0,999.9,11000
1001099999,99999,2013,12,28,29.3,24,26.6,24,990.8,24,989.6,24,2.4,6,31.2,24,42.7,999.9,31.5,27.9,0.04,999.9,1000
1001099999,99999,2013,12,29,31,24,29,24,997.5,24,996.3,24,5.6,6,20.2,24,36.9,999.9,34,27,0,999.9,1000
1001099999,99999,2013,12,30,33.6,24,29.7,24,1006.8,24,5.6,24,10.4,6,16.9,24,23.3,999.9,34.3,33.1,0,999.9,10000
1001099999,99999,2013,12,31,33.7,24,27.4,24,1011.7,24,10.5,24,13.5,6,15.1,24,21.4,999.9,35.2,32.2,0,999.9,0
1001099999,99999,2014,1,1,32.5,23,26.8,23,1007.8,23,6.6,23,17.1,6,16.5,23,25.3,999.9,35.1,30.6,0,999.9,0
1001099999,99999,2014,1,2,35.4,24,30.8,24,998.1,24,996.9,24,8,6,17.1,24,25.3,999.9,36.5,32.4,0,999.9,11000
1001099999,99999,2014,1,3,36.6,24,32.8,24,992.2,24,991,24,8,6,11.4,24,27.2,999.9,38.1,34.2,0.01,999.9,10000
1001099999,99999,2014,1,4,34.8,24,32.1,24,990.8,24,989.6,24,7.1,6,7.7,24,19.4,999.9,40.3,31.3,0,999.9,110000
1001099999,99999,2014,1,5,35.4,24,32.7,24,989.4,24,988.3,24,6.9,6,17,24,27.2,999.9,39.9,32.7,0,999.9,11000
1001099999,99999,2014,1,6,37.3,24,35.7,24,990,24,988.9,24,3.1,6,15.9,24,25.3,999.9,39.7,35.2,0.1,999.9,10000
1001099999,99999,2014,1,7,37.8,24,32.9,24,995.3,24,994.2,24,8.6,6,23.7,24,29.1,999.9,39,36.3,0.13,999.9,10000
1001099999,99999,2014,1,8,34.8,24,28.9,24,1011,24,9.8,24,9.8,6,16.6,24,29.1,999.9,37,31.8,0,999.9,11000
1001099999,99999,2014,1,9,33.1,24,26.7,24,1016.6,24,15.4,24,14,6,7.8,23,13.6,999.9,34.3,31.5,0,999.9,0
1001099999,99999,2014,1,10,33,24,29.7,24,1015.1,24,13.9,24,10.3,6,8.2,24,13.6,999.9,34,31.5,0,999.9,0
1001099999,99999,2014,1,11,32.2,24,29.8,24,1014.9,24,13.7,24,9.4,6,6.7,24,11.7,999.9,33.4,30.9,0.02,999.9,11000
1001099999,99999,2014,1,12,31.8,24,28.1,24,1020.2,24,19,24,11.4,6,7.2,24,17.5,999.9,33.8,29.5,0.03,999.9,0
1001099999,99999,2014,1,13,31.9,23,26.6,23,1023.4,23,22.2,23,15.5,5,13.7,23,21.4,999.9,33.3,28.9,0,999.9,1010
1001099999,99999,2014,1,14,30.3,23,24.7,23,1016.7,23,15.5,23,14.6,6,14.7,23,21.4,999.9,32.2,26.8,0,999.9,0
1001099999,99999,2014,1,15,31.6,24,28.7,24,1010.1,24,8.9,24,7.3,6,5.3,24,11.7,999.9,35.4,27.5,0,999.9,11000
1001099999,99999,2014,1,16,34.2,24,31.3,24,1009.2,24,8,24,9.6,6,10.6,24,19.4,999.9,35.8,32.5,0.09,999.9,11000
1001099999,99999,2014,1,17,34.9,24,33,24,1006,24,4.8,24,2.9,6,10.6,24,15.5,999.9,36,32.7,0.06,999.9,111000
1001099999,99999,2014,1,18,34.4,24,31.1,24,1008.9,24,7.7,24,7.7,6,15.5,24,21.4,999.9,35.4,33.4,0.04,999.9,100000
1001099999,99999,2014,1,19,35.7,24,34.6,24,1009.2,24,8,24,2.2,6,12.4,24,19.4,999.9,36.9,32.9,0.14,999.9,10000
1001099999,99999,2014,1,20,36,24,35,24,1012.8,24,11.6,24,2.8,6,9.9,24,15.5,999.9,36.5,35.4,0.15,999.9,10000
1001099999,99999,2014,1,21,36.1,24,35.1,24,1008,24,6.8,24,1.9,6,10.8,24,15.5,999.9,37,35.1,0.15,999.9,110000
1001099999,99999,2014,1,22,36.2,24,35.4,24,1006,24,4.8,24,3,6,8.3,24,13.6,999.9,37,34.9,0.07,999.9,10000
